,id,texts,neg,neu,pos,compound
147,1380147456906833922,#ICYMI: We analyzed how states and utilities are investing in #ElectricVehicle charging infrastructure – and found there needs to be more equitable investment. https://t.co/2X2uUH9f4W https://t.co/iNYigck1IF,0.0,1.0,0.0,0.0
148,1380147421330743296,"RT @perreaux: Hey Saskatchewan, you made Montréal radio for your electric vehicle road-use tax!

It was a nice brightener that provided eve…",0.0,0.789,0.211,0.6239
149,1380147419829133313,"""So please, if you drive an electric vehicle, switch on your sound emitter. After all, you wouldn’t drive at night without your lights on, it’s the same. I fear for our lives and those of these two amazing dogs.""",0.072,0.785,0.143,0.4927
150,1380147155654955009,"Good point by @endearingrecord, that NDP in BC did pass an EV incentive and it’s working: https://t.co/OeoTkKvO4u",0.0,0.735,0.265,0.6597
151,1380146998469406722,"RT @WBrettWilson: Saskatchewan's incoming electric vehicle tax sends 'wrong message,' advocates say - @GlobalNews

Well advocates also say…",0.153,0.743,0.104,-0.25
152,1380146969746804737,"RT @WSBConsensus: EV'S ( $TSLA, $GM, $F ): The Biden administration’s USD 174bln proposal to boost electric vehicles calls for USD 100bln i…",0.11,0.784,0.106,-0.0258
153,1380146822816075776,"RT @ChinaDaily: Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East Ch…",0.0,1.0,0.0,0.0
154,1380146782584381441,"RT @Klp168: NIO's William Li says second sedan will be launched in the future, more competitive than Tesla Model 3 https://t.co/55OXh87i8E…",0.0,0.837,0.163,0.3597
155,1380146769569312771,"RT @indianscinews: Leading edge #technique to boost #ElectricVehicles #Battery performance
#research #innovation #tech 
@IITGuwahati @Direc…",0.0,0.838,0.162,0.4019
156,1380146599934889985,"RT @indianscinews: Leading edge #technique to boost #ElectricVehicles #Battery performance
#research #innovation #tech 
@IITGuwahati @Direc…",0.0,0.838,0.162,0.4019
157,1380146597896593417,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
158,1380146425556692996,"RT @GratomicInc: Gratomic Intends to Fully Power its Aukam Processing Facility Through Solar Energy by 2022

Click the link to view the ful…",0.0,0.913,0.087,0.2732
159,1380146352693379073,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
160,1380146309080834051,"RT @WSBConsensus: EV'S ( $TSLA, $GM, $F ): The Biden administration’s USD 174bln proposal to boost electric vehicles calls for USD 100bln i…",0.11,0.784,0.106,-0.0258
161,1380146282673545223,"RT @WSBConsensus: EV'S ( $TSLA, $GM, $F ): The Biden administration’s USD 174bln proposal to boost electric vehicles calls for USD 100bln i…",0.11,0.784,0.106,-0.0258
162,1380146282203770885,RT @rezzyredhonky: “What if we took and added a camper to an electric vehicle? So people can take their electric vehicle where there’s no e…,0.087,0.913,0.0,-0.296
163,1380146253523251200,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
164,1380146227875094531,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
165,1380146199940988932,"RT @WSBConsensus: EV'S ( $TSLA, $GM, $F ): The Biden administration’s USD 174bln proposal to boost electric vehicles calls for USD 100bln i…",0.11,0.784,0.106,-0.0258
166,1380146124422582278,"EV'S ( $TSLA, $GM, $F ): The Biden administration’s USD 174bln proposal to boost electric vehicles calls for USD 100bln in new consumer rebates and USD 15bln to build 500k new electric vehicle charging stations, via Transportation Department email sent to congressional staff.",0.062,0.879,0.059,-0.0258
167,1380146107787841537,@markbylok https://t.co/3OcXeu80rm,0.0,1.0,0.0,0.0
168,1380146046689554436,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
169,1380146019522945027,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
170,1380146013663547398,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
171,1380145931497136129,RT @SawyerMerritt: BREAKING: The Biden administration's $174 Billion proposal to boost electric vehicles calls for $100 Billion in new cons…,0.0,0.876,0.124,0.4019
172,1380145900421476357,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
173,1380145851327201281,"RT @ChinaDaily: Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East Ch…",0.0,1.0,0.0,0.0
174,1380145832335380480,So looking for an answer from @LeedsCC_News @Leeds_Highways regarding electric car charging in terrace areas. Are Leeds going to preclude that vast majority of terrace areas having an electric vehicle? We would like to share one with our neighbours but looks like we can’t..,0.0,0.861,0.139,0.6808
175,1380145791403225089,RT @cvpayne: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEEN…,0.0,1.0,0.0,0.0
176,1380145766887489536,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
177,1380145736294146051,"Join us for the virtual grand opening event of UL’s European EV charging laboratory. Meet the leading industry experts of the EV value chain, UL’s EV charging experts, and hear about UL’s laboratory capabilities in Europe. #emobility #evcharging #IamUL https://t.co/YeJ79lI7FP",0.0,0.83,0.17,0.765
178,1380145698277036033,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
179,1380145559672082436,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
180,1380145548985036800,"RT @chigrl: #Aluminium is about to hit a supply wall
It is estimated that the average aluminium content in an electric vehicle will be abou…",0.0,1.0,0.0,0.0
181,1380145480856915973,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
182,1380145425005617161,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
183,1380145289407893512,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
184,1380145275977789442,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
185,1380145250098941952,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
186,1380145221514752001,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
187,1380145063326482433,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
188,1380145038617767941,"Electric Vehicle Checkpoint: Cramer on Tesla, NIO, and Plug Power https://t.co/6rVHCllqd5",0.0,1.0,0.0,0.0
189,1380145023208071178,RT @GazetteNGR: NITT to produce Nigeria’s first electric vehicle https://t.co/KZ9eDlRcP4,0.0,1.0,0.0,0.0
190,1380144969739030531,"RT @revrrlewis: Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to…",0.216,0.784,0.0,-0.6705
191,1380144953838473216,RT @Investingcom: *BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES https://t.co/J573dyxq4X,0.0,1.0,0.0,0.0
192,1380144827963170821,RT @SawyerMerritt: BREAKING: The Biden administration's $174 Billion proposal to boost electric vehicles calls for $100 Billion in new cons…,0.0,0.876,0.124,0.4019
193,1380144817129279488,"Fox News: Electric vehicles are dumb. Nobody wants them, they're too expensive, they get no mileage, and there's nowhere to charge them.

Fox News when GM pays money: The Hummer is BACK and FULLY CHARGED. Introducing the NEW HUMMER EV, or ""electric vehicle""! No more gas guzzling! https://t.co/yVjJpTwCGy",0.212,0.788,0.0,-0.8966
194,1380144769762914311,"Rubber Tyre Gantry Crane Market is expected to witness 4.6% CAGR by 2027
More Info- https://t.co/fD0OvZNnku

#vehicle #Automotive #Electric #Hybrid #Power #Diesel #cars #Crane #Tyre #Rubbertyre",0.0,1.0,0.0,0.0
195,1380144448621907971,RT @eVolt_UK: #ThrowbackThursday We have been installing publicly available electric vehicle rapid chargers for over a decade.  10 years af…,0.0,1.0,0.0,0.0
196,1380144389792657413,RT @UDUSOK: The National Automative Design and Development Council (NADDC) Electronic Vehicle Pilot Project in collaboration with Usmanu Da…,0.0,1.0,0.0,0.0
197,1380144019984904193,"RT @ErikSolheim: Bravo!
Delhi Startup’s ‘2 Minute’ Solution Helps 300+ E-rickshaw Drivers Earn 2x Daily income. E rickshaws are taking off…",0.0,0.776,0.224,0.636
198,1380143913596518403,@FoxBusiness You first have to be able to afford an electric vehicle. Where is the Left's outrage over another give-a-way to the wealthy?,0.123,0.784,0.093,-0.2023
199,1380143820071870468,"The fate of automakers will be determined by how executives balance the decline of the internal-combustion engine with the rise of battery power, along with other drivetrains. https://t.co/uKahH1qLEJ",0.0,0.918,0.082,0.34
200,1380143664559763459,"Did you know the cheapest electric car currently available is the Renault Twizy?
This tiny little vehicle starts from just £11,995 new, and is arguably one of the most interesting looking cars ever made.
It has a top speed of just 50mph and barely room for a passenger! Thoughts? https://t.co/W5ivPENMhh",0.038,0.858,0.104,0.5338
201,1380143530316857345,"Future is now! Are you EV ready?

Learn how National Car Charging can help you build customer loyalty with electric vehicle charging.
https://t.co/XginquocfS

#driveelectric #thefutureisnow #EV #zeroemissions",0.0,0.727,0.273,0.8398
202,1380143511262072832,"AMPLY has helped the Palermo school buses go electric with funding and will manage infrastructure installation and operations to guarantee vehicle uptime. Find out more:
#ZeroEmissions #EVcharging
 https://t.co/9u7NpwINKC https://t.co/PRAAPWddQJ",0.0,0.933,0.067,0.25
203,1380143476449370116,"From new battery improvements to charging tech, find out why the electric vehicle industry is accelerating. #evtrends #electricvehicle https://t.co/ezuygsDPfa",0.0,0.887,0.113,0.3182
204,1380143476042530819,BMW and PG&amp;E think electric vehicles could stabilize California grid https://t.co/0e4dPFIIql #evs,0.0,1.0,0.0,0.0
205,1380143465728729091,"Shoshana Lew, @ColoradoDOT executive director, explains how state DOTs will play a critical role in rolling out #EV #infrastructure on the latest #ETAP podcast. #transportation @aashtospeaks @GovofCO @USDOT https://t.co/4EhWagNzHj https://t.co/60Ki3gXcL6",0.073,0.852,0.076,0.0258
206,1380143388759109635,"Under H.433, VT’s Transportation Bill, income-eligible Vermonters would receive up to $4k toward the purchase of a new, all-electric vehicle or up to $3k for a new, hybrid electric vehicle. Ask your Senators to support H.433, the “T-Bill”! Find them here: https://t.co/KR6b20yL2C https://t.co/u0VXKiDBWh",0.0,0.93,0.07,0.4574
207,1380143327702478853,"RT @GratomicInc: Gratomic Intends to Fully Power its Aukam Processing Facility Through Solar Energy by 2022

Click the link to view the ful…",0.0,0.913,0.087,0.2732
208,1380142847110823936,RT @_Abdulaxix: UDUS set to commission first ever solar powered electric vehicle charging station in Nigeria. https://t.co/NkoB6r3JAu,0.0,1.0,0.0,0.0
209,1380142750318870536,RT @cvpayne: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEEN…,0.0,1.0,0.0,0.0
210,1380142642957328385,$FLT NEW ARTICLE : FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company https://t.co/FV3vTbi2px Get all the latest $FLT related news here : https://t.co/ACMu9GnREd https://t.co/8R9ucI6odu,0.0,1.0,0.0,0.0
211,1380142577203228675,"RT @EnergySvgTrust: #Electricvehicles will play a key role in the transition to a low carbon transport system.

We take a closer look at th…",0.089,0.809,0.102,0.0772
212,1380142468839006220,RT @Investingcom: *BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES https://t.co/J573dyxq4X,0.0,1.0,0.0,0.0
213,1380142399687692288,RT @CampanaleMark: Electric Vehicle Sales Promise Shock for Big Oil.  If motor manufacturers are right about the prospects for electric veh…,0.104,0.717,0.179,0.2263
214,1380142378959396872,RT @cvpayne: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEEN…,0.0,1.0,0.0,0.0
215,1380142350232588291,"Swedish electric vehicle (#EV) manufacturer #Polestar has unveiled its intention to create the first ""truly"" carbon-neutral car by 2030, by reducing emissions across the value chain and without relying on offsetting. | @edie
https://t.co/r2dAloWtd1",0.0,0.873,0.127,0.5423
216,1380142257240702976,$FLT FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company https://t.co/rpTm2xEj8h,0.0,1.0,0.0,0.0
217,1380142119889772545,Will Internal Combustion Engines go the way of the fixed line telephony in the medium term? What are the key battlegrounds for electric vehicle market share? Our third electric vehicle teardown aims to answer these questions and more. #UBSResearch,0.039,0.899,0.062,0.2406
218,1380142118199513090,Will Internal Combustion Engines go the way of the fixed line telephony in the medium term? What are the key battlegrounds for electric vehicle market share? Our third electric vehicle teardown aims to answer these questions and more. #UBSResearch,0.039,0.899,0.062,0.2406
219,1380142115276079104,What did our third electric vehicle teardown reveal about the auto and mobility industries? Can 100% electric vehicle market share be a reality by 2040? #UBSResearch,0.0,0.904,0.096,0.3736
220,1380142111958372358,We think that by 2040 every new car sold in the world could be 100% electric. Can conventional auto makers profitably participate in this booming market? Our third electric vehicle teardown answers this question. #UBSResearch,0.0,0.929,0.071,0.3818
221,1380141984174772226,"RT @FoxBusiness: Biden spending plan includes $100B for electric vehicle rebates

https://t.co/IpO2nN9W1G",0.0,1.0,0.0,0.0
222,1380141961248604161,"So many creative win-win opportunities arise with green renewable solutions! Besides shade for cyclists, these kinds highway median solar panels will be a great way to power electric vehicle charging stations. https://t.co/vtyeNrX7sQ",0.0,0.695,0.305,0.8972
223,1380141881540116480,"RT @chigrl: #Aluminium is about to hit a supply wall
It is estimated that the average aluminium content in an electric vehicle will be abou…",0.0,1.0,0.0,0.0
224,1380141606104354820,"RT @PepMalagrava: 🅿️🔋Aparcaments amb fotovoltaica a sobre i punt de recàrrega. Projectes d'autoconsum i foment del vehicle elèctric, dos ei…",0.0,1.0,0.0,0.0
225,1380141589209710603,"FleetCor invests in UK electric vehicle re-charging software company
$FLT",0.0,1.0,0.0,0.0
226,1380141494674329603,"The Nigerian Institute of Transport Technology (NITT) has set up a 22-member project team to develop an electric vehicle.
https://t.co/9EKdrjxaBr https://t.co/U7KK2aXbt6",0.0,1.0,0.0,0.0
227,1380141409664167938,"$FLT FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company...
From our Stock News Alerts App",0.0,1.0,0.0,0.0
228,1380141334992936962,"EV owners get large subsidies to buy cars. They are generally rich people and second cars. But they don't want to pay for roads and maintenance like the rest of us!   @GasPriceWizard

https://t.co/DJisSRMcFs",0.032,0.765,0.203,0.7555
229,1380141085322850304,@crashfrog @ValaAfshar Really?https://t.co/h20TGnbLw8,0.0,1.0,0.0,0.0
230,1380141044046565377,"RT @ErikSolheim: Bravo!
Delhi Startup’s ‘2 Minute’ Solution Helps 300+ E-rickshaw Drivers Earn 2x Daily income. E rickshaws are taking off…",0.0,0.776,0.224,0.636
231,1380140967207043072,"RT @PepMalagrava: 🅿️🔋Aparcaments amb fotovoltaica a sobre i punt de recàrrega. Projectes d'autoconsum i foment del vehicle elèctric, dos ei…",0.0,1.0,0.0,0.0
232,1380140950295613455,"RT @WBrettWilson: Saskatchewan's incoming electric vehicle tax sends 'wrong message,' advocates say - @GlobalNews

Well advocates also say…",0.153,0.743,0.104,-0.25
233,1380140838831845379,"FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company 
https://t.co/83r8EYGlLM
#BusinessWire #Trucking #Transportation #Shipping #Logistics
Follow @AFTvitaliy https://t.co/ZpMDMyngv0",0.0,1.0,0.0,0.0
234,1380140755633590272,RT @DeItaone: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEE…,0.0,1.0,0.0,0.0
235,1380140751846305794,"$FLT [15s. delayed]: Issued Press Release on April 08, 08:47:00: FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company https://t.co/Z7l90jknfH",0.0,1.0,0.0,0.0
236,1380140636238708739,#RT @FredKrupp: RT @CleanAirMoms: 👏🏼👏🏼👏🏼👏🏼How to Ensure Electric Vehicle Charging Infrastructure Is Accessible to Everyone https://t.co/SSVX3GWJEU via @EARTH3R,0.0,0.867,0.133,0.3818
237,1380140632623218689,"@bazscott I would like to stop burning used dinosaurs, but when the cost of an electric vehicle is twice that of a petroleum-based vehicle, it becomes incredibly bitter pill to swallow.",0.171,0.776,0.052,-0.611
238,1380140425080668164,"As Joe Biden Offers $174 Billion In Assistance For Business, Tesla And Other Electric Vehicle Stocks Grow https://t.co/N9VOEiB0dw",0.0,1.0,0.0,0.0
239,1380140383355691008,FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company $FLT https://t.co/fC3QWGMdUJ,0.0,1.0,0.0,0.0
240,1380140233946062852,"$FLT 📰 FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company

https://t.co/w6vEM1ZTzk

#businessservices #miscellaneous",0.0,1.0,0.0,0.0
241,1380140230200733698,"RT @EVSociety: EV Society is proud to introduce our new logo!

As we strive to connect with more people, we want our brand to be modern, en…",0.0,0.835,0.165,0.6067
242,1380140224949407744,"RT @TS_Lombard: Geopolitical tensions on the rise. Auto sector next in the firing line? Electric Vehicle batteries are key, China has them…",0.203,0.797,0.0,-0.6249
243,1380140186974232577,"$FLT FLEETCOR® Invests in UK Electric Vehicle Re-Charging Software Company
https://t.co/ixUdQuWcXk",0.0,1.0,0.0,0.0
244,1380140053217742850,RT @eOrganiser: Leading-edge technique to boost electric vehicle battery performance https://t.co/mweHfgLRqw via @eOrganiser,0.0,0.816,0.184,0.4019
245,1380140044061708291,"RT @EV_Resource: “Of the 36 states covered by the report, just 6 require utilities to invest in EV charging infrastructure for lower-income…",0.0,1.0,0.0,0.0
246,1380140032791613440,"RT @PepMalagrava: 🅿️🔋Aparcaments amb fotovoltaica a sobre i punt de recàrrega. Projectes d'autoconsum i foment del vehicle elèctric, dos ei…",0.0,1.0,0.0,0.0
247,1380139957407211522,"RT @facts_tesla: @cleantechnica It's great to see Germany hit 10.3% electric vehicle (BEV) share for the month👏

Now imagine what progress…",0.0,0.751,0.249,0.743
248,1380139955251515395,RT @cvpayne: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEEN…,0.0,1.0,0.0,0.0
249,1380139939711512578,RT @RichieMerzian: Victorian focus group backs ban on sale of petrol cars by 2030 as part of electric vehicle push in @theage by @perkinsmi…,0.179,0.821,0.0,-0.5859
250,1380139908816326665,Eaton power distribution technology chosen for new electric vehicle platform https://t.co/0VlvNicGkU #paisanorepair https://t.co/Rgkozhcbaw,0.0,1.0,0.0,0.0
251,1380139817812516864,"🅿️🔋Aparcaments amb fotovoltaica a sobre i punt de recàrrega. Projectes d'autoconsum i foment del vehicle elèctric, dos eixos que es poden juntar com ha fet @AjCiutadella amb fons #ITS i aprofundeixen en la #transicióenergètica
El model que hem de seguir a les  illes, seguim💪 https://t.co/LRoEuLEzlX",0.0,0.942,0.058,0.34
252,1380139784178446339,"RT @ChinaDaily: Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East Ch…",0.0,1.0,0.0,0.0
253,1380139745351774211,"RT @EVSociety: EV Society is proud to introduce our new logo!

As we strive to connect with more people, we want our brand to be modern, en…",0.0,0.835,0.165,0.6067
254,1380139679731875846,@thefive so everyone is talking about electric vehicles. My question is how long does it take to recharge my electric vehicle?  Currently it takes about 15 minutes to refill my gas engine vehicle after 250 miles.,0.0,1.0,0.0,0.0
255,1380139663373914117,"@cleantechnica It's great to see Germany hit 10.3% electric vehicle (BEV) share for the month👏

Now imagine what progress could have been made if a govt conned into squandering incentive funds on fossil fuel cars with a plug spent that money on full EVs instead?

https://t.co/6XCx1CQbsk",0.0,0.775,0.225,0.891
256,1380139637415555073,"RT @pluginadventure: I am really excited to finally announce my next expedition. 
To be the worlds first person to drive from Pole to Pole,…",0.0,0.891,0.109,0.4005
257,1380139630771769346,RT @CleanAirMoms: 👏🏼👏🏼👏🏼👏🏼How to Ensure Electric Vehicle Charging Infrastructure Is Accessible to Everyone https://t.co/SSVX3GWJEU via @EAR…,0.0,0.852,0.148,0.3818
258,1380139612467687425,"RT @GratomicInc: Gratomic Intends to Fully Power its Aukam Processing Facility Through Solar Energy by 2022

Click the link to view the ful…",0.0,0.913,0.087,0.2732
259,1380139557203685382,"Hey Saskatchewan, you made Montréal radio for your electric vehicle road-use tax!

It was a nice brightener that provided everyone some giggles on a dreary morning.",0.082,0.683,0.235,0.5411
260,1380139546956926981,RT @cvpayne: BIDEN INFRASTRUCTURE PLAN CALLS FOR $100 BILLION FOR NEW CONSUMER ELECTRIC VEHICLE REBATES --EMAIL TO CONGRESSIONAL STAFF SEEN…,0.0,1.0,0.0,0.0
261,1380139531542859780,RT @SawyerMerritt: BREAKING: The Biden administration's $174 Billion proposal to boost electric vehicles calls for $100 Billion in new cons…,0.0,0.876,0.124,0.4019
262,1380139371278393344,"RT @Steve_Meade: ⁦@DanielAndrewsMP⁩ , Victoria needs to go ‘faster than we are’ on electric vehicles. Victoria should lead the EV transitio…",0.0,1.0,0.0,0.0
263,1380139340416831490,@cdaleinbasement @susiepotatoes1 Right. So you’re saying there should be a vehicle miles traveled tax for electric vehicles?,0.0,1.0,0.0,0.0
264,1380139323669028869,Waiting to see where the current frenzy for electric vehicle ends up the source of power (green or coal or both) lithium and rare minerals for batteries  (where to source in environmental sensitive areas) and finally where to dump all those toxic battery chemicals...,0.104,0.896,0.0,-0.5994
265,1380139307139207169,"RT @ChinaDaily: Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East Ch…",0.0,1.0,0.0,0.0
266,1380139299811815434,"RT @FoxBusiness: Biden spending plan includes $100B for electric vehicle rebates

https://t.co/IpO2nN9W1G",0.0,1.0,0.0,0.0
267,1380139279523872768,RT @RichieMerzian: Victorian focus group backs ban on sale of petrol cars by 2030 as part of electric vehicle push in @theage by @perkinsmi…,0.179,0.821,0.0,-0.5859
268,1380139075999502339,"📅Next 23-24 JUNE, Rotterdam will host the ACI’s 'European Electric Vehicle Batteries Summit'.

🗣️Oscar Miguel Crespo will be protagonist with speakers from enterprises such as Hyundai, Huawei, Jaguar Land Rover or Daimler.

🟢#CidetecEnergyStorage #GreenFuture https://t.co/bOQatYzvcI",0.0,1.0,0.0,0.0
269,1380138958147919878,"RT @khaleejtimes: Dubai unveils world’s first electric fire engine

The world’s first electric firefighting truck has been unveiled in #Dub…",0.112,0.888,0.0,-0.34
270,1380138947708252166,"RT @DjDarroo: https://t.co/THXLMZlFy5

$GRAT $CBULF 

$TGIF  $ACRG $LHS $PILL $JWCA $WMD $SNDL $NEPT $LABS $OILS $KHRN $FONE $SAFE $CWEB $K…",0.0,1.0,0.0,0.0
271,1380138808365121538,"RT @ChinaDaily: Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East Ch…",0.0,1.0,0.0,0.0
272,1380138613128695813,"#ThrowbackThursday We have been installing publicly available electric vehicle rapid chargers for over a decade.  10 years after installation, still going strong! Any idea where this is? It's NOT in #Edinburgh #EV #Chargers https://t.co/dberi28ell",0.0,0.899,0.101,0.5562
273,1380138583688802309,RT @MarkBaileyMP: Morrison government under pressure to redo ‘misleading’ electric vehicle modelling | The New Daily https://t.co/LJDMkZGu2Z,0.128,0.872,0.0,-0.296
274,1380138536146452481,"Sundyne Named a Finalist for the Colorado Manufacturing Award’s Industrial/Equipment Manufacturer of the Year

Stability in Core Markets plus Opportunities in New Markets such as Electric Vehicle Battery Production, Hydrogen Fuel Cells and Pharmaceutical https://t.co/z3vdF59IzG",0.0,0.927,0.073,0.3818
275,1380138511765016577,@PatUnleashed Tesla no longer eligible for Electric Vehicle Tax Credit. https://t.co/8HC3VuByEK,0.159,0.652,0.188,0.1027
276,1380138504810766336,"“This is clearly a slap in the face of people who believe in climate change and believe that they have a personal responsibility and they should do something about it,” Bruneau said. @usask #skpoli #ClimateEmergency https://t.co/KdsGPbreSJ",0.0,0.882,0.118,0.5106
277,1380138496392896514,"RT @vincent13031925: Biden Administration's Proposal to Boost Electric Vehicle Sales Calls for $100 Billion in New Consumer Rebates

https:…",0.0,0.87,0.13,0.4019
278,1380138427274817541,Biden spending plan includes $100B for electric vehicle rebates https://t.co/mnBUI72qSF #FoxBusiness,0.0,1.0,0.0,0.0
279,1380138413098160128,@jimcramer https://t.co/s8tIwNKoIs,0.0,1.0,0.0,0.0
280,1380138368827265024,"Chinese electric car maker Nio's 100,000th vehicle rolled off the production line on Wednesday in Hefei, capital of East China's Anhui province. #ElectricVehicle #automobile #China #tech https://t.co/7PuBB2E5Rn https://t.co/cmibGLzLz2",0.0,1.0,0.0,0.0
281,1380138308420968449,"Biden spending plan includes $100B for electric vehicle rebates

https://t.co/IpO2nN9W1G",0.0,1.0,0.0,0.0
282,1380138248916369408,"RT @World_EV_Day: Did you know that on average, electric cars are cheaper to run than their petrol or diesel counterparts?

Research conduc…",0.0,1.0,0.0,0.0
283,1380138091458007041,"US market share of plug-in EV sales is only 1/3 the size of the Chinese EV market, according to the $2 trillion American Jobs Plan.

Jefferies unveils 15 Chinese EV stocks to buy as it projects 2.6 million NEVs sold in China by 2022. 

https://t.co/kDMiELUNmB

$NIO $XPEV $LI",0.0,0.955,0.045,0.296
284,1380138030372126720,"Serious Question.

How do you drive Florida to Michigan straight no stopping (other than typical pit stops) in an Electric Vehicle?  

Is it even possible?

@GM #FoxNews",0.18,0.758,0.063,-0.3736
285,1380137914441555976,"BHP, Toyota Australia announce new Light Electric Vehicle trial https://t.co/hvPqaXcNuT https://t.co/pXhoDZLxw1",0.0,1.0,0.0,0.0
286,1380137897932754947,EV RECORDING + FAQs LINK HERE: https://t.co/HGCT54fEyO,0.0,1.0,0.0,0.0
287,1380137853385125903,"@TheMushyPea If it’s for low mileage, non-urban use an old but well maintained one is best. The impact of a vehicle’s manufacture is often overlooked in it’s lifetime impact. Electric only balances out after several years &amp; high mileage. Or for emissions purposes in urban areas",0.052,0.786,0.162,0.8294
288,1380137828466708480,RT @AIOTI_EU: Check out our paper on EV charging user cases https://t.co/4XDNo7dyzO @Natalie_Sam @ENTSO_E @FrancoisFischer  #ElectricVehicl…,0.0,1.0,0.0,0.0
